return_id,election_id,name_on_return,party,member_id,unopposed,votes,winner
29636,14888,Mr William Chamberlayne,,1986,0,301,0
27293,13625,Mr George Osbaldston,,1762,1,,1
27294,13625,Mr Charles Marsh,,1761,1,,1
29703,14915,Mr William Henry Pringle,,1825,1,,1
29704,14915,Mr Henry Goulburn,,1824,1,,1
28488,14265,Mr John Fane,,1296,1,,1
28489,14265,Mr Henry Fane,,921,1,,1
28477,14259,Viscount Clive (Edward Herbert),,3080,1,,1
28478,14259,Mr Henry Clive,,1574,1,,1
28450,14243,Mr John Foster,,6815,1,,1
28451,14243,Mr Robert Jocelyn,,1439,1,,1
28463,14251,Mr Magens Dorrien-Magens,,1231,1,,1
28464,14251,Mr Joseph Hague Everett,,1681,1,,1
28500,14272, Sir Harry Neale,,1440,1,,1
28501,14272,Mr John Kingston,,923,1,,1
28531,14284,Mr Joseph Holden Strutt ,,926,1,,1
28532,14284,Mr Benjamin Gaskell,,1352,1,,1
28514,14278,Mr George Simson,,1351,0,389,1
28515,14278,Sir Samuel Egerton Brydges,,1793,0,389,1
28516,14278,Mr George Longman,,1350,0,211,0
28644,14340,Mr Philip Henry Stanhope,,1368,1,,1
29444,14792,Mr Charles Wetherell,,1873,1,,1
25928,12852,Sir Samuel Romilly,,1867,1,,1
28465,14252,Mr Sandford Graham,,1717,1,,1
28466,14252,Mr Joseph Birch,,983,1,,1
29209,14657,Mr John Savile,,1594,0,356,1
29210,14657,Mr Ellis Leconby Hodgson,,,0,268,0
29211,14657,Mr Thomas Bent Hodgson,,,0,7,0
26797,13342,Mr Augustus John Foster,,1870,1,,1
29158,14631,Mr George Canning,,1317,1,,1
29193,14650,Mr William Douglas,,1872,1,,1
26179,12999,Mr Robert William Newman,,1868,1,,1
27020,13463,Mr William A'Court,,1871,1,,1
25890,12826,Mr George Tierney,,1068,1,,1
26775,13325,Mr Edward Wilbraham-Bootle,,1869,1,,1
27189,13563,Mr Lyndon Evelyn,,11038,1,,1
28558,14296,Mr Peter Patten,,967,1,,1
27341,13665,Mr William Fitzgerald,,1639,1,,1
28763,14413,Sir John Thomas Duckworth,,1802,1,,1
28696,14369,Mr Edward Law,,1875,1,,1
30266,15228,Mr John Fish,,1878,1,,1
29467,14808,Mr George Purefoy-Jervoise,,1876,0,28,1
29468,14808,Mr Wadham Wyndham,,,0,21,0
29550,14844,Mr Charles Wetherell,,1873,1,,1
29551,14844,Sir Edward Kerrison,,1877,1,,1
26419,13138,Mr Charles Rodolph Trefusis,,1879,1,,1
26377,13108,Mr Thomas Grenville,,664,1,,1
30477,15337,Mr Richard Ellison,,902,1,,1
29091,14591,Sir Thomas Picton,,1880,1,,1
29445,14793,Mr Richard Arkwright,,1881,1,,1
29599,14870,Mr Joshua Spencer,,1883,1,,1
30478,15338,Mr Robert Rickards,,1884,1,,1
28711,14379,Mr Thomas Charles Stewart Corry,,1630,1,,1
29720,14926,Mr Francis Horner,,1468,1,,1
29029,14554,Mr Edmond Alexander MacNaghten,,1811,1,,1
27090,13499,Sir Thomas Brooke-Pechell,,1882,1,,1
27091,13500,Mr Edward Golding,,1012,1,,1
29922,15034,Lord John Russell,,1885,1,,1
27405,13701,Mr William Garrow,,1254,1,,1
30318,15247,Mr Masterton Ure,,1891,0,220,1
30319,15247,Mr Christopher Idle James Brownlow William Cecil,,1890,0,210,1
30320,15247,Mr John Brownlow William Cecil,,,0,204,1
30321,15247,Mr Gabriel Tucker Steward,,,0,150,0
30322,15247,Mr William Williams,,,0,145,0
30015,15088,Mr James Evan Baillie,,1888,1,,1
27479,13748,Sir Valentine Blake,,1887,1,,1
30174,15177,Mr James Lenox William Naper,,1889,1,,1
26915,13402,Sir James Mackintosh,,1886,1,,1
27689,13851,Mr Anthony Maitland,,1892,1,,1
29003,14538,Mr Thomas North Graves,,1810,1,,1
27246,13598,Mr John George Lambton,,1893,1,,1
30462,15327,Mr George Eden,,1894,1,,1
29370,14748,Mr Frederick John Robinson,,1388,1,,1
29850,14991,Mr Samuel Thornton,,875,0,1133,1
29851,14991,Sir Thomas Turton,,,0,508,0
30256,15220,Lord William Lowther,,1652,1,,1
26798,13343,Mr Thomas Wallace,,849,1,,1
27777,13901,Mr John Broadhurst,,1897,1,,1
27232,13592,Mr George Allan,,1896,0,440,1
27233,13592,Mr George Baker,,,0,360,0
26574,13224,Mr John Frederick Campbell,,1895,1,,1
28720,14387,Marquess of Worcester (Henry Somerset),,6587,1,,1
27988,14004,Mr Charles Grant,,1707,1,,1
28599,14318,Mr Dominick Browne,,1900,0,4464,1
28600,14318,Mr Martin Kirwan,,,0,4350,0
28601,14318,Sir Samuel O'Malley,,,0,46,0
27406,13702,Mr William Garrow,,1254,1,,1
28049,14034,Lord William Charles O'Brien Fitzgerald,,1899,1,,1
28986,14529,Mr Frank Sotheron,,1903,1,,1
27021,13464,Sir Samuel Shepherd,,1901,1,,1
28860,14468,Mr Thomas Legh,,1902,1,,1
27989,14005,Mr Charles Grant,,1707,1,,1
30125,15149,Mr Richard Power II,,1905,1,,1
30045,15105,Mr George Dashwood,,1904,1,,1
28587,14312,Mr William Hill,,1060,1,,1
29429,14782,Mr Gerard Noel Noel,,3150,1,,1
28783,14428,Mr George Hay Dawkins-Pennant,,1907,1,,1
28309,14170,Mr Coningsby Waldo-Sibthorpe,,1906,1,,1
30126,15150,Lord George Thomas Beresford,,912,1,,1
28058,14041,Mr Charles Harward Butler,,870,1,,1
29578,14857,Mr Richard Lyster,,1908,0,551,1
29579,14857,Mr Benjamin Benyon,,,0,286,0
26829,13361,Vice-Admiral Sir John Poo Beresford,,1670,1,,1
30463,15328,Mr William Thornton,,1856,1,,1
27934,13983,Mr John Proby,,1245,1,,1
28902,14491,Mr John Bacon Sawrey Morritt,,1909,1,,1
28697,14370,Mr Charles Trelawny Brereton,,1634,1,,1
30267,15229,Mr Richard Nevill,,1145,1,,1
27581,13802,Mr Ebenezer John Collett,,1910,0,45,1
27582,13802,Mr George Conway Montagu,,,0,5,0
30237,15212,Mr Thomas Cochrane,,,1,,1
28410,14219,Mr Alexander Stewart,,1911,1,,1
29417,14774,Sir Alexander Don,,1912,1,,1
26149,12983,Mr Charles Edward Wilsonn,,1914,1,,1
28502,14273,Mr John Taylor,,1915,1,,1
26659,13273,Mr William Huskisson,,1230,1,,1
27305,13634,Mr William Dundas,,1096,1,,1
29278,14696,Mr William Wellesley-Pole,,1023,1,,1
25812,12776,Mr Henry Gally Knight,,1913,1,,1
26077,12948,Mr Stephen Edward May,,1916,1,,1
29409,14768,Mr Charles Mackenzie Fraser,,1917,1,,1
26520,13188,Lord Evelyn James Stuart,,1920,1,,1
28874,14477,Mr Barrington Pope Blachford,,1587,1,,1
28839,14455,Mr John Delgarno,,1283,1,,1
26180,13000,Mr John Bolland,,1919,1,,1
25969,12877,Hon. Charles Compton Cavendish,,1918,1,,1
27516,13770,Mr Benjamin Hall,,1481,1,,1
28698,14371,Mr Thomas Hamilton,,1073,1,,1
30205,15197,Ralph Franco,,1921,1,,1
29655,14896,Mr Charles Barclay,,1922,0,1661,1
29656,14896,Mr William Jones Burdett,,,0,424,0
27075,13490,Mr William Richard Annesley,,1923,0,154,1
27076,13490,Mr Edward Southwell Ruthven,,1399,0,151,0
26003,12904,Mr William Sturges-Bourne,,710,1,,1
29600,14871,Sir Brent Spencer,,1924,1,,1
29957,15053,Mr William Frankland,,1109,1,,1
27266,13613,Sir George Johnstone Hope,,1925,1,,1
25813,12777,Mr Granville Venables Vernon,,1926,1,,1
28467,14253,Mr Charles Nicholas Pallmer,,1927,1,,1
29092,14592,Mr John Jones,,1930,1,,1
26058,12936,Mr William Waldegrave,,1928,1,,1
30138,15156,Mr John Paine Tudway,,1931,1,,1
30419,15305,Mr Henry Peter Brougham,,1679,1,,1
28799,14434,Sir John Chetwode,,1929,0,323,1
28800,14434,Robert John Wilmot,,,0,307,0
29749,14941,Mr George Granville Leveson-Gower,,1646,1,,1
27247,13599,Lord William John Frederick Powlett,,1854,1,,1
26747,13310,Sir John Abercromby,,1932,1,,1
28411,14220,Mr George Robert Dawson,,1933,1,,1
25914,12845,Mr Henry Caulfeild,,609,1,,1
29075,14577,Mr William Henry Ashhurst,,1934,1,,1
30420,15306,Earl of Darlington (Henry Vane),,1760,1,,1
26840,13368,Mr George Bankes,,1936,1,,1
30353,15263,Mr Granville Leveson Proby,,1938,1,,1
29530,14834,Sir Charles Cockerell,,1115,1,,1
30175,15178,Lord Frederick Cavendish-Bentinck,,1937,1,,1
26435,13147,Mr James Macdonald,,1356,1,,1
29750,14942,Mr George Granville Leveson-Gower,,1646,1,,1
26799,13344,Sir John Henry Lowther,,1935,1,,1
29235,14671,Mr Richard Sharp,,1390,1,,1
30542,15374,Mr John Leslie Foster,,1544,1,,1
29874,15006,Mr George Macpherson-Grant,,1672,1,,1
26543,13205,Mr John Christian Curwen,,690,0,372,1
26544,13205,Sir Philip Christopher Musgrave ,,,0,286,0
30190,15188,Mr Henry William Fitzgerald-de Ros,,1944,1,,1
30191,15188,Mr Charles Hulse,,1943,1,,1
28678,14357,Mr Henry Fownes-Luttrell,,1942,1,,1
28256,14144,Sir John Shelley,,1302,0,219,1
28257,14144,Mr James Scarlett,,,0,200,0
28823,14446,Mr Jonathan Raine,,1072,1,,1
27695,13857,Sir James Suttie,,1939,1,,1
28436,14234,Mr William Richard Edgcumbe,,1940,1,,1
28490,14266,Mr John Thomas Fane,,1941,1,,1
27113,13514,Mr William Philip Molyneux,,1946,1,,1
28840,14456,Mr George Watson-Taylor,,1948,1,,1
27280,13620,Mr Thomas Potter Macqueen,,1947,1,,1
29145,14623,Mr William Lamb,,1285,1,,1
26565,13217,Mr Robert Anthony Latouche,,1945,1,,1
30354,15264,Mr George Ponsonby,,1152,1,,1
26078,12949,Mr John Michel,,1950,1,,1
25903,12838,Mr Daniel Webb Webber,,1949,1,,1
26935,13413,Mr John Bastard,,1952,1,,1
29446,14794,Mr John Maberly,,1953,1,,1
26990,13447,Mr Edmund Pollexfen Bastard,,1754,0,2338,1
26991,13447,Lord Hugh Ebrington,,1222,0,1702,0
30090,15128,Hon. Sir Charles John Greville,,1954,1,,1
28732,14395,Sir Granville Charles Henry Somerset,,1265,1,,1
26533,13199,Mr William Edward Powell,,1951,1,,1
28721,14388,Marquess of Worcester (Henry Somerset),,6587,1,,1
28875,14478,Mr Hudson Gurney,,1818,1,,1
28699,14372,Mr Thomas Hamilton,,1073,1,,1
28657,14349,Mr Edward Paget,,671,1,,1
28386,14207,Mr George Canning,,1114,0,1280,1
28387,14207,Mr Thomas Leyland,,,0,738,0
27509,13764,Mr Mark Wood,,1955,1,,1
29386,14755,Mr James Barnett,,1455,0,408,1
29387,14755,Sir Thomas Boulden Thompson,,1596,0,406,0
30543,15375,Mr John Leslie Foster,,1544,1,,1
28987,14530,Lord William Henry Cavendish Cavendish-Bentinck,,1809,1,,1
30479,15339,Mr William Taylor Money,,1957,0,118,1
30480,15339,Mr Horace Twiss,,,0,113,0
29194,14651,Mr Alexander Boswell,,1956,1,,1
27179,13553,Mr Archibald Campbell-Colquhoun,,1550,1,,1
30382,15284,Mr James Hunter-Blair,,1959,1,,1
30341,15256,Mr Horatio George Powys Townshend,,1958,1,,1
27542,13785,Mr Edward Webb,,1960,0,849,1
27543,13785,Mr Robert Bransby Cooper,,1255,0,730,0
28322,14176,Mr William Cust,,1962,0,118,1
28323,14176,Mr Charles Chaplin II,,1660,0,26,0
27216,13584,Mr Joshua Vanneck,,1961,1,,1
29248,14679,Mr John Carter,,3135,1,,1
30394,15292,Mr James Edward Harris,,836,1,,1
30513,15354,Hon. Henry Beauchamp Lygon,,1964,1,,1
30498,15346,Mr George William Coventry,,1963,1,,1
28645,14341,Sir Oswald Mosley,,1452,1,,1
27834,13930,Mr James Brownlow William Cecil,,1966,1,,1
28559,14297,Sir William Abdy,,1967,1,,1
28400,14213,Sir George Fitzgerald Hill,,911,1,,1
30323,15248,Sir Adolphus John Dalrymple,,1968,1,,1
30544,15376,Mr Alexander Maconochie,,1969,1,,1
26612,13250,Mr George Horatio Cholmondeley,,1965,1,,1
27064,13484,Lord Arthur Moyses William Hill,,2948,1,,1
29388,14756,Mr James Barnett,,1455,1,,1
29923,15035,Lord Robert Spencer,,1103,1,,1
29721,14927,Mr Joseph Phillimore,,1971,1,,1
26817,13352,Mr William Burroughs,,786,1,,1
26325,13077,Mr Henry Charles Sturt,,1970,1,,1
26748,13311,Mr Alexander Abercromby,,1972,1,,1
27022,13465,Sir Samuel Shepherd,,1901,1,,1
27407,13703,Sir Robert Gifford,,1973,1,,1
28890,14485,Mr Edmund Wodehouse,,1974,0,3896,1
28891,14485,Mr Edward Roger Pratt,,,0,3321,0
29064,14571,Sir Robert Peel,,1664,1,,1
26733,13301,Mr Matthew Wood,,2917,1,,1
26221,13026,Mr William Yates Peel,,1975,1,,1
26676,13282,Mr John Maitland,,1193,1,,1
26358,13096,Mr James Hamilton Stanhope,,1976,1,,1
28468,14254,Mr Henry Hawes Luttrell,,1977,1,,1
27725,13873,Mr Nicholas Vansittart,,989,1,,1
28279,14157,Mr John Prendergast Vereker,,1978,0,412,1
28280,14157,Mr John Tuthill,,,0,268,0
30355,15265,Mr William Parnell-Hayes,,1979,1,,1
27517,13771,Sir Christopher Cole,,1980,1,,1
28764,14414,Mr Cholmeley Dering,,1981,1,,1
29371,14749,Mr Frederick John Robinson,,1388,1,,1
26800,13345,Mr Thomas Wallace,,849,1,,1
29174,14639,Mr William Congreve,,1767,1,,1
26818,13353,Mr James Beckford Wildman,,1982,0,274,1
26819,13353,Mr Daniel Whittle Harvey,,2026,0,182,0
29673,14903,Mr William Tierney Robarts,,1983,0,298,1
29674,14903,Lord Charles Spencer-Churchill,,2107,0,262,0
26692,13290,Sir George Henry Rose,,1984,1,,1
29637,14889,Mr William Chamberlayne,,1986,1,,1
25864,12810,Mr Alexander Maconochie,,1969,1,,1
30432,15312,Mr James Henry Leigh,,933,1,,1
30545,15377,Mr John Singleton Copley,,1987,1,,1
27615,13815,Mr John Jacob Buxton,,1985,1,,1
30546,15378,Mr John Leslie Foster,,1544,1,,1
27267,13614,Mr Charles Gordon,,1988,1,,1
163273,51277,"(Sir) Robert Williames Vaughan, Bt",,3095,1,,1
27863,13946,Mr George James Welbore Agar-Ellis,,2054,1,,1
27864,13946,Mr William Henry John Scott,,2055,1,,1
163257,51267,Samuel Smith I,,889,1,,1
163258,51267,John Smith II,,1131,1,,1
28733,14396,Sir Granville Charles Henry Somerset,,3098,1,,1
28734,14396,Sir Charles Gould Morgan,,948,1,,1
163251,51264,Thomas Grimston Estcourt,,1248,1,,1
163252,51264,John Pearse,,2031,1,,1
28772,14421,Mr John Carroll,,2083,1,,1
163263,51270,William Lewis Hughes,,1121,1,,1
163264,51270,Ebenezer Fuller Maitland,,1842,1,,1
29836,14985,Sir Thomas Sherlock Gooch,,1293,1,,1
29837,14985,Sir William Rowley,,1830,1,,1
163278,51282,Charles Watkin Williams Wynn,,3101,1,,1
28812,14440,Sir Matthew White Ridley,,1803,1,,1
28813,14440,Mr Cuthbert Ellison,,1804,1,,1
29809,14974,Mr Joseph Foster-Barham,,1087,1,,1
29810,14974,Mr George Porter,,1086,1,,1
27510,13765,Mr Abel Rons Dottin,,2039,1,,1
27511,13765,Mr John Fleming,,2040,1,,1
28741,14402,Mr Henry Clive,,1574,1,,1
29824,14979,Mr William Heygate,,2113,0,151,1
29825,14979,Mr John Broadhurst,,1850,0,122,1
29826,14979,Mr Charles Marsh,,,0,85,0
28784,14429,Mr William Henry Clinton,,1384,1,,1
28785,14429,Mr Henry Willoughby,,1267,1,,1
27518,13772,Mr John Edwards,,2041,1,,1
28801,14435,Mr William Shepherd Kinnersley,,2084,0,331,1
28802,14435,Robert John Wilmot,,2084,0,229,1
28803,14435,Sir John Fenton Boughey,,1805,0,223,0
27281,13621,Sir Edward Buller,,777,1,,1
27282,13621,Mr Thomas Potter Macqueen,,1947,1,,1
27530,13779,Mr Alexander Houstoun,,805,0,2,1
27531,13779,Mr Kirkman Finlay,,1768,0,2,0
28824,14447,Mr William Northey,,961,0,43,1
28825,14447,Mr Jonathan Raine,,1072,0,43,1
28826,14447,Sir John Kennaway,,,0,15,0
28827,14447,Mr Ralph Franco,,,0,15,0
27544,13786,Mr Edward Webb,,1960,0,894,1
27545,13786,Mr Robert Bransby Cooper,,2042,0,868,1
27546,13786,Mr Maurice Frederick Fitzhardinge Berkeley,,,0,841,0
26389,13115,Lord Charles Fitzroy,,669,1,,1
26390,13115,Mr Arthur Percy Upton,,2010,1,,1
26269,13049,Mr William Wilberforce,,1181,1,,1
26270,13049,Mr John Irving,,1386,1,,1
26396,13121,Mr George Sinclair,,1705,1,,1
29852,14992,Mr George Holme Sumner,,1605,1,,1
29853,14992,Mr William Joseph Denison,,1344,1,,1
28712,14380,Mr Charles Powell Leslie,,945,1,,1
28713,14380,Hon. Henry Robert Westenra,,2081,1,,1
27559,13794,Lord Robert Edward Somerset,,1203,1,,1
27560,13794,Sir Berkeley William Guise,,1696,1,,1
29864,14998,Sir Godfrey Vassal Webster,,1833,0,267,1
29865,14998,Mr Walter Burrell,,1832,0,171,1
29866,14998,Mr Edward Burtenshaw Sugden,,,0,122,0
26401,13126,Mr Charles Paget,,1233,1,,1
26292,13064,Mr Thomas Whitmore,,1324,1,,1
26293,13064,Sir Thomas John Tyrwhitt Jones,,2008,1,,1
26128,12973,Sir John Marjoribanks,,1860,1,,1
28841,14457,Sir Leonard Thomas Worsley-Holmes,,1667,1,,1
28842,14457,Mr Charles Duncombe,,595,1,,1
28850,14462,Mr Francis Needham,,1448,1,,1
26406,13131,Sir Robert Williams,,672,1,,1
28722,14389,Marquess of Worcester (Henry Somerset),,6587,1,,1
27583,13803,Mr John Innes,,2043,0,36,1
27584,13803,Mr Alexander Robertson,,2044,0,36,1
27585,13803,Mr John Teed,,,0,11,0
27586,13803,Mr Ebenezer John Collett,,,0,11,0
27587,13803,Mr Benjamin Shaw,,,0,11,0
27588,13803,Mr William Allen,,,0,1,0
27602,13809,Sir William Earle Welby,,1557,0,544,1
27603,13809,Mr Edward Cust,,2045,0,515,1
27604,13809,Mr Felix Thomas Manners,,,0,301,0
27605,13809,Mr James Hughes,,,0,14,0
29875,15007,Mr George Macpherson-Grant,,1672,1,,1
26196,13011,Mr Davies Giddy,,1322,1,,1
26197,13011,Mr Thomas Bradyll,,2003,1,,1
26420,13139,Mr Edward Pyndar Lygon,,2011,0,35,1
26421,13139,Sir Christopher Robinson,,2012,0,33,1
26422,13139,Mr Longueville Clake,,,0,28,0
26423,13139,Mr Richard Dixon,,,0,26,0
29765,14950,Lord Thomas Cecil,,2111,0,328,1
29766,14950,Mr William Henry Percy,,2112,0,324,1
29767,14950,Mr Joseph Clayton Jennings,,,0,12,0
29768,14950,Mr Thomas Best,,,0,4,0
26150,12984,Mr Wilson Aylesbury Roberts,,2001,1,,1
27616,13816,Sir John Nicholl,,1003,1,,1
27617,13816,Mr John Jacob Buxton,,1985,1,,1
28479,14260,Viscount Clive (Edward Herbert),,3080,1,,1
28480,14260,Hon. Robert Henry Clive,,2074,1,,1
28876,14479,Mr George Anderson-Pelham,,1336,1,,1
28877,14479,Mr Hudson Gurney,,1818,1,,1
26101,12962,Mr Richard Neville,,1273,0,1224,1
26102,12962,Mr Charles Dundas,,631,0,1154,1
26103,12962,Mr William Hallett,,,0,640,0
29885,15015,Mr Hugh Innes,,1673,1,,1
29906,15025,Hon. Alexander Baring,,1475,0,441,1
29907,15025,Mr William Burroughs,,786,0,315,1
29908,15025,Mr Henry Powell Collins,,1835,0,312,0
26042,12925,Lord John Thynne,,621,1,,1
26043,12925,General Charles Palmer,,1636,1,,1
28861,14469,Mr Thomas Legh,,1902,1,,1
28862,14469,Mr Thomas Claughton,,2085,1,,1
29894,15020,Sir Robert Peel,,1098,0,252,1
29895,15020,Mr William Yates Peel,,1975,0,190,1
29896,15020,Lord Charles Vere Ferrars Townshend,,1834,0,156,0
26436,13148,Mr James Abercromby,,1741,1,,1
26437,13148,Mr James Macdonald,,1356,1,,1
26258,13043,Mr Robert Haldane Bradshaw,,651,1,,1
26259,13043,Mr Henry Wrottesley,,1695,1,,1
27635,13824,Mr Charles Nicholas Fazakerley,,1788,0,230,1
27636,13824,Mr Charles Tennyson,,2046,0,213,1
27637,13824,Mr John Peter Grant,,1771,0,195,0
27376,13687,Mr Humphrey Howorth,,1410,0,410,1
27377,13687,Mr William Edward Rouse-Boughton,,2133,0,359,1
27378,13687,Sir Charles Cockerell,,,0,341,0
26446,13153,Mr Edward Finch,,677,0,76,1
26447,13153,Mr Robert Manners,,678,0,76,1
26448,13153,Mr Henry John Adeane,,,0,56,0
27648,13830,Mr Owen Williams,,818,1,,1
27649,13830,Mr Pascoe Grenfell,,819,1,,1
27408,13704,Sir Robert Gifford,,1973,1,,1
27409,13704,Mr Mark Singleton,,1552,1,,1
28903,14492,Mr Henry Peirse,,972,1,,1
28904,14492,Mr Henry Lascelles,,2086,1,,1
28700,14373,Sir George Thomas Staunton,,2079,1,,1
28701,14373,Mr William Leake,,2080,1,,1
28955,14517,Mr William Smith,,981,0,2089,1
28956,14517,Mr Richard Hanbury Gurney,,2088,0,2032,1
28957,14517,Hon Edward Harbord,,,0,1475,0
27334,13658,Hon. Francis William Ogilvie-Grant,,783,1,,1
28588,14313,Mr John Wodehouse,,2078,1,,1
28589,14313,Lord James Thomas Brudenell,,2077,1,,1
28575,14305,Viscount Duncannon (John William Ponsonby),,1261,1,,1
28576,14305,Mr John Charles Ramsden,,1796,1,,1
28892,14486,Mr Thomas William Coke,,970,1,,1
28893,14486,Mr Edmund Wodehouse,,1974,1,,1
26120,12968,Mr Alexander Allan,,1185,0,414,1
26121,12968,Mr Henry Heneage St.Paul,,1734,0,402,1
26122,12968,Mr Duncan Campbell,,,0,141,0
26123,12968,Mr Charles Augustus Bennet,,,0,141,0
27662,13836,Mr Thomas William Anson,,2047,0,780,1
27663,13836,Mr Charles Edmond Rumbold,,3000,0,760,1
27664,13836,Mr Edmund Knowles Lacon,,1772,0,651,0
27665,13836,Mr William Loftus,,1099,0,612,0
29675,14904,Mr William Tierney Robarts,,1983,0,305,1
29676,14904,Lord Charles Spencer-Churchill,,2107,0,289,1
29677,14904,Mr Christopher Smith,,,0,217,0
29924,15036,Lord William Russell,,1092,1,,1
29925,15036,Lord John Russell,,1885,1,,1
28928,14505,Mr William Ralph Cartwright,,977,1,,1
28929,14505,Viscount Althorp (John Charles Spencer),,1234,1,,1
28560,14298,Mr Charles Forbes,,1735,1,,1
28561,14298,Mr Kirkman Finlay,,1768,1,,1
29936,15042,Mr John Edmund Dowdeswell,,1836,1,,1
29937,15042,Mr John Martin,,1837,1,,1
27677,13842,Mr Arthur Onslow,,1773,0,120,1
27678,13842,Mr William Draper Best,,1009,0,75,1
27679,13842,Mr James Henry Frankland,,,0,61,0
26482,13171,Lord Francis Godolphin Osborne,,896,1,,1
26483,13171,Lord Charles Henry Somerset Manners,,682,1,,1
27198,13572,Viscount Northland (Thomas Knox),,1841,1,,1
28469,14255,Mr Sandford Graham,,1717,1,,1
28470,14255,Mr Henry Hawes Luttrell,,1977,1,,1
28916,14500,Mr Spencer Joshua Alwyne Compton,,1721,0,815,1
28917,14500,Sir Edward Kerrison,,1877,0,666,1
28918,14500,Sir George Robinson,,2241,0,639,0
26491,13176,Mr Mark Milbank,,2014,0,13,1
26492,13176,Mr John Bushby Maitland,,2013,0,13,1
26493,13176,Mr Thomas Hammer,,,0,10,0
26494,13176,Mr John Stewart,,,0,10,0
26079,12950,Mr Arthur Chichester,,1861,1,,1
26090,12957,Mr George Percy,,629,1,,1
26091,12957,Mr Josceline Percy,,1381,1,,1
27690,13852,Mr Dudley North,,618,1,,1
27696,13858,Sir James Suttie,,1939,1,,1
28602,14319,Mr Dominick Browne,,1900,1,,1
28603,14319,Mr James Browne,,2138,1,,1
29946,15047,Lord Charles Fitzroy,,2114,1,,1
29947,15047,Mr Nicholas William Ridley Colborne,,1244,1,,1
26511,13183,Mr Stephen Rumbold Lushington,,1626,0,990,1
26512,13183,Mr Edward Bligh,,2015,0,861,1
26513,13183,Mr John Baker,,686,0,655,0
26514,13183,Mr Joseph Royle,,,0,8,0
26515,13183,Mr Edward Taylor,,1533,0,4,0
29958,15054,Mr Robert Frankland,,1478,1,,1
29959,15054,Sir Robert Greenhill-Russell,,1478,1,,1
27710,13864,Mr William John Chute,,826,1,,1
27711,13864,Mr Thomas Freeman-Heathcote,,1529,1,,1
28940,14512,Sir Charles Miles Lambert Monck,,1719,1,,1
28941,14512,Mr Thomas Wentworth Beaumont,,2087,1,,1
27295,13626,Mr William Evans,,2035,1,,1
27296,13626,Mr Samuel Crompton,,2036,1,,1
26521,13189,Lord Patrick James Herbert Stuart,,2016,0,45,1
26522,13189,Mr Frederick Wood,,,0,17,0
29971,15059,Mr Richard Butler,,2142,0,5331,1
29972,15059,Mr Montague James Mathew,,1479,0,4273,1
29973,15059,Mr Francis Aldborough Prittie,,1480,0,3709,0
29974,15059,Mr William Barton,,,0,539,0
29030,14555,Mr Edmond Alexander MacNaghten,,1811,1,,1
29031,14555,Mr John Douglas,,2091,1,,1
30016,15089,Mr Edward Denny,,2115,1,,1
27726,13874,Mr Nicholas Vansittart,,989,1,,1
27727,13874,Mr Charles Bragge Bathurst,,1723,1,,1
26528,13194,Mr Pryse Pryse,,2899,1,,1
28974,14523,Mr Joseph Birch,,983,0,2228,1
28975,14523,Mr George Augustus Henry Anne Parkyns,,1808,0,1863,1
28976,14523,Mr Thomas Assheton Smith,,,0,1840,0
26534,13200,Mr William Edward Powell,,1951,1,,1
27496,13757,Mr James Daly,,1253,0,5293,1
27497,13757,Mr Richard Martin,,2134,0,2946,1
27498,13757,Mr Denis Bowes Daly,,801,0,2766,0
29989,15070,Mr Richard Ryder,,1111,1,,1
29990,15070,Mr William Fitzhugh,,1217,1,,1
26545,13206,Mr John Christian Curwen,,690,0,250,1
26546,13206,Mr James Graham,,722,0,225,1
26547,13206,Mr Joseph Wilfred Parkins,,,0,49,0
26553,13212,Mr Charles Harvey,,1807,1,,1
26378,13109,Mr Richard Plantagenet Temple Nugent Brydges Chands Grenville,,667,1,,1
26379,13109,Mr William Selby Lowndes,,1676,1,,1
28533,14285,Mr Joseph Holden Strutt ,,926,1,,1
28534,14285,Mr Benjamin Gaskell,,1352,1,,1
